Customer ID,Churn,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Location ID,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Zip Code Population,Count,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score
1891-QRQSA,No,Male,71,No,Yes,Yes,No,0,OSQQMX2668,United States,California,Downey,90241,"33.940884, -118.128628",33.940884,-118.128628,40152,1,Q3,Yes,9,64,Offer B,Yes,16.33,Yes,Yes,Fiber Optic,10,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,111.6,7099.0,0.0,0,1045.12,8144.12,4
8028-PNXHQ,No,Male,40,No,No,Yes,No,0,RHNUSX3269,United States,California,Downey,90242,"33.921793, -118.140588",33.921793,-118.140588,42459,1,Q3,Yes,4,62,Offer B,Yes,48.73,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,24.25,1424.6,0.0,0,3021.2599999999998,4445.86,5
5630-AHZIL,No,Female,51,No,No,No,Yes,3,RZURQR9715,United States,California,El Segundo,90245,"33.917145, -118.401554",33.917145,-118.401554,16041,1,Q3,No,0,3,Offer E,Yes,39.55,No,Yes,DSL,56,Yes,No,No,Yes,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,64.5,177.4,0.0,60,118.64999999999999,356.05,3
2673-CXQEU,No,Female,73,No,Yes,No,No,0,PHPTGL3423,United States,California,Gardena,90247,"33.890853, -118.297967",33.890853,-118.297967,47758,1,Q3,No,0,56,,Yes,47.13,Yes,Yes,Fiber Optic,29,Yes,Yes,Yes,No,Yes,Yes,No,Yes,One Year,No,Bank Withdrawal,110.5,6139.5,0.0,0,2639.28,8778.78,4
6416-JNVRK,No,Female,50,No,No,No,No,0,WWBCIH4471,United States,California,Gardena,90248,"33.876482, -118.284077",33.876482,-118.284077,9960,1,Q3,No,0,46,Offer B,Yes,2.03,No,Yes,Cable,7,No,No,No,No,No,Yes,Yes,Yes,One Year,No,Credit Card,55.65,2688.85,0.0,0,93.38,2782.23,5
5590-ZSKRV,No,Female,62,No,No,Yes,Yes,1,GZRHJO8351,United States,California,Gardena,90249,"33.90139, -118.315697",33.90139,-118.315697,26442,1,Q3,Yes,1,8,Offer E,Yes,38.78,No,Yes,DSL,18,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,54.65,482.25,0.0,0,310.24,792.49,3
0191-ZHSKZ,No,Male,80,No,Yes,No,No,0,HJPBWE7293,United States,California,Hawthorne,90250,"33.914775, -118.348083",33.914775,-118.348083,93315,1,Q3,No,0,30,,Yes,38.61,No,Yes,DSL,5,Yes,Yes,No,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,74.75,2111.3,0.0,0,1158.3,3269.6000000000004,4
3887-PBQAO,No,Female,48,No,No,Yes,No,0,SEZEXC9369,United States,California,Hermosa Beach,90254,"33.86532, -118.396336",33.86532,-118.396336,18693,1,Q3,Yes,4,45,Offer B,Yes,22.49,Yes,No,,0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,25.9,1216.6,0.0,0,1012.05,2228.6499999999996,4
5919-TMRGD,Yes,Female,32,No,No,No,Yes,3,PIHWWY6284,United States,California,Huntington Park,90255,"33.97803, -118.217141",33.97803,-118.217141,78114,1,Q3,No,0,1,,Yes,13.13,No,Yes,Fiber Optic,57,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.35,79.35,0.0,0,13.13,92.47999999999999,1
8108-UXRQN,No,Female,23,Yes,No,Yes,Yes,1,ISBNTW6948,United States,California,Lawndale,90260,"33.88856, -118.351813",33.88856,-118.351813,33300,1,Q3,Yes,1,11,,No,0.0,No,Yes,Cable,41,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,50.55,565.35,0.0,0,0.0,565.35,3
9191-MYQKX,Yes,Female,34,No,No,Yes,Yes,5,PFADEF2255,United States,California,Lynwood,90262,"33.923573, -118.200669",33.923573,-118.200669,69850,1,Q3,Yes,1,7,,Yes,8.69,No,Yes,Fiber Optic,53,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.15,496.9,0.0,0,60.83,557.73,1
9919-YLNNG,No,Female,38,No,No,No,No,0,UJZKSJ3366,United States,California,Malibu,90263,"34.037037, -118.705803",34.037037,-118.705803,11,1,Q3,No,0,42,Offer B,Yes,40.15,No,Yes,Fiber Optic,28,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,103.8,4327.5,0.0,110,1686.3,6123.8,4
0318-ZOPWS,No,Female,31,No,No,Yes,No,0,TLQIVB5453,United States,California,Malibu,90265,"34.074572, -118.831181",34.074572,-118.831181,19630,1,Q3,Yes,10,49,,Yes,2.82,No,No,,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,20.15,973.35,0.0,0,138.17999999999998,1111.53,5
4445-ZJNMU,No,Male,30,No,No,No,No,0,BWVPFT9436,United States,California,Manhattan Beach,90266,"33.889632, -118.39737",33.889632,-118.39737,33758,1,Q3,No,0,9,Offer E,Yes,4.81,Yes,Yes,Fiber Optic,69,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,99.3,918.75,0.0,0,43.29,962.04,3
4808-YNLEU,No,Female,51,No,No,Yes,No,0,YKLGUB4688,United States,California,Maywood,90270,"33.988572, -118.186565",33.988572,-118.186565,28094,1,Q3,Yes,1,35,Offer C,Yes,24.53,No,Yes,DSL,30,Yes,No,No,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,62.15,2215.45,0.0,0,858.5500000000001,3074.0,4
1862-QRWPE,No,Female,24,Yes,No,Yes,No,0,BRTQDN4891,United States,California,Pacific Palisades,90272,"34.079449, -118.548306",34.079449,-118.548306,22548,1,Q3,Yes,10,48,,Yes,37.96,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,20.65,1057.0,0.0,0,1822.08,2879.08,5
2796-NNUFI,No,Female,56,No,No,Yes,No,0,SRTZFS6327,United States,California,Palos Verdes Peninsula,90274,"33.788208, -118.404955",33.788208,-118.404955,24979,1,Q3,Yes,1,46,,Yes,30.47,No,No,,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,19.95,927.1,0.0,0,1401.62,2328.72,5
3016-KSVCP,No,Male,47,No,No,Yes,No,0,RAQZTV1959,United States,California,Rancho Palos Verdes,90275,"33.753146, -118.367459",33.753146,-118.367459,41263,1,Q3,Yes,4,29,Offer C,No,0.0,No,Yes,DSL,22,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Credit Card,33.75,1009.25,0.0,0,0.0,1009.25,3
4767-HZZHQ,No,Male,32,No,No,Yes,Yes,3,ZEFVQY1381,United States,California,Redondo Beach,90277,"33.830453, -118.384565",33.830453,-118.384565,34191,1,Q3,Yes,5,30,Offer C,Yes,6.19,No,Yes,Fiber Optic,21,No,Yes,Yes,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,82.05,2570.2,0.0,120,185.70000000000002,2875.8999999999996,3
2424-WVHPL,No,Male,79,No,Yes,No,No,0,QPCOEJ8899,United States,California,Redondo Beach,90278,"33.873395, -118.37019",33.873395,-118.37019,37322,1,Q3,No,0,1,,Yes,27.65,No,Yes,Fiber Optic,2,No,No,No,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,74.7,74.7,0.0,0,27.65,102.35,5
7233-PAHHL,No,Male,57,No,No,Yes,No,0,QXEDQX7819,United States,California,South Gate,90280,"33.944624, -118.192615",33.944624,-118.192615,96267,1,Q3,No,0,66,Offer A,Yes,6.22,Yes,Yes,DSL,26,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,84.0,5714.25,0.0,0,410.52,6124.77,4
6067-NGCEU,No,Female,50,No,No,No,No,0,FGNAUP5493,United States,California,Topanga,90290,"34.115192, -118.61017",34.115192,-118.61017,5451,1,Q3,No,0,65,,Yes,41.78,Yes,Yes,Fiber Optic,14,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,111.05,7107.0,0.0,0,2715.7000000000003,9822.7,4
9848-JQJTX,No,Male,52,No,No,No,No,0,RXAEHC5419,United States,California,Venice,90291,"33.991782, -118.479229",33.991782,-118.479229,31021,1,Q3,No,0,72,Offer A,Yes,24.53,Yes,Yes,Fiber Optic,12,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,100.9,7459.05,0.0,0,1766.16,9225.210000000001,3
8637-XJIVR,Yes,Female,34,No,No,No,Yes,3,RBJHZC6496,United States,California,Marina Del Rey,90292,"33.977468, -118.445475",33.977468,-118.445475,18058,1,Q3,No,0,12,,Yes,25.34,Yes,Yes,Fiber Optic,56,Yes,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,78.95,927.35,0.0,80,304.08,1311.43,1
9803-FTJCG,No,Male,50,No,No,Yes,No,0,YJOZHQ7253,United States,California,Playa Del Rey,90293,"33.947305, -118.439841",33.947305,-118.439841,11264,1,Q3,Yes,1,71,Offer A,Yes,4.85,Yes,Yes,DSL,26,Yes,Yes,No,Yes,No,No,No,Yes,One Year,Yes,Credit Card,66.85,4748.7,0.0,0,344.34999999999997,5093.05,4
0278-YXOOG,Yes,Male,30,No,No,No,No,0,DQGQAZ8166,United States,California,Inglewood,90301,"33.956445, -118.358634",33.956445,-118.358634,37527,1,Q3,No,0,5,Offer E,Yes,34.26,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,21.05,113.85,0.0,0,171.29999999999998,285.15,3
3212-KXOCR,No,Male,62,No,No,No,No,0,MASFVJ7425,United States,California,Inglewood,90302,"33.975332, -118.355252",33.975332,-118.355252,30779,1,Q3,No,0,52,,Yes,28.3,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,21.0,1107.2,0.0,0,1471.6000000000001,2578.8,4
4598-XLKNJ,Yes,Female,78,No,Yes,Yes,Yes,1,WIUHRF2613,United States,California,Inglewood,90303,"33.936291, -118.332639",33.936291,-118.332639,27778,1,Q3,Yes,1,25,Offer C,Yes,19.76,No,Yes,Fiber Optic,12,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,98.5,2514.5,13.43,0,494.00000000000006,2995.07,2
6380-ARCEH,No,Male,19,Yes,No,No,No,0,UTRWOH9473,United States,California,Inglewood,90304,"33.936827, -118.359824",33.936827,-118.359824,28680,1,Q3,No,0,1,Offer E,Yes,41.1,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.2,20.2,0.0,0,41.1,61.3,3
3679-XASPY,No,Female,38,No,No,Yes,Yes,2,RYBBTX8225,United States,California,Inglewood,90305,"33.958134, -118.330905",33.958134,-118.330905,13779,1,Q3,Yes,1,1,Offer E,Yes,16.44,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,19.45,19.45,0.0,0,16.44,35.89,3
7123-WQUHX,No,Male,34,No,No,No,No,0,ABCVCK8649,United States,California,Santa Monica,90401,"34.015481, -118.493231",34.015481,-118.493231,5221,1,Q3,No,0,38,Offer C,Yes,3.95,Yes,Yes,Fiber Optic,21,No,No,Yes,Yes,Yes,No,No,Yes,One Year,No,Bank Withdrawal,95.0,3605.6,0.0,0,150.1,3755.7,5
5386-THSLQ,No,Female,65,No,Yes,Yes,No,0,XMDZPR2969,United States,California,Santa Monica,90402,"34.035849, -118.503508",34.035849,-118.503508,11509,1,Q3,No,0,66,Offer A,No,0.0,No,Yes,Cable,9,No,Yes,Yes,No,Yes,No,No,Yes,One Year,No,Bank Withdrawal,45.55,3027.25,0.0,0,0.0,3027.25,5
3192-NQECA,Yes,Male,26,Yes,No,Yes,No,0,VWPLTH6318,United States,California,Santa Monica,90403,"34.031529, -118.491156",34.031529,-118.491156,23559,1,Q3,Yes,4,68,Offer A,Yes,14.79,Yes,Yes,Fiber Optic,47,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,110.0,7611.85,0.0,0,1005.7199999999999,8617.57,2
6180-YBIQI,No,Male,35,No,No,No,No,0,XZHABO2217,United States,California,Santa Monica,90404,"34.026334, -118.474222",34.026334,-118.474222,19975,1,Q3,No,0,5,Offer E,No,0.0,No,Yes,DSL,21,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,24.3,100.2,0.0,0,0.0,100.2,3
6728-DKUCO,No,Female,25,Yes,No,Yes,No,0,JRCGOS7222,United States,California,Santa Monica,90405,"34.005439, -118.477507",34.005439,-118.477507,26099,1,Q3,Yes,1,72,Offer A,Yes,25.82,Yes,Yes,Fiber Optic,59,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,104.15,7303.05,0.0,0,1859.04,9162.09,3
9750-BOOHV,No,Female,60,No,No,No,No,0,TRXCAT4992,United States,California,Torrance,90501,"33.833699, -118.314387",33.833699,-118.314387,40705,1,Q3,No,0,32,Offer C,No,0.0,No,Yes,DSL,18,Yes,No,No,No,No,No,No,Yes,One Year,No,Credit Card,30.15,927.65,0.0,0,0.0,927.65,4
8597-CWYHH,No,Male,50,No,No,No,No,0,ASELGP5933,United States,California,Torrance,90502,"33.833181, -118.292062",33.833181,-118.292062,17058,1,Q3,No,0,43,,Yes,41.22,Yes,Yes,Fiber Optic,7,No,No,No,No,Yes,Yes,Yes,Yes,One Year,No,Credit Card,94.35,3921.3,0.0,0,1772.46,5693.76,3
2848-YXSMW,No,Male,38,No,No,Yes,No,0,XAOJJZ7634,United States,California,Torrance,90503,"33.840399, -118.353714",33.840399,-118.353714,41979,1,Q3,Yes,1,72,Offer A,Yes,49.5,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.4,1363.25,0.0,0,3564.0,4927.25,5
0486-HECZI,Yes,Male,37,No,No,Yes,Yes,1,REUCSO9459,United States,California,Torrance,90504,"33.867257, -118.330794",33.867257,-118.330794,31678,1,Q3,No,0,55,,Yes,49.06,Yes,Yes,Fiber Optic,27,Yes,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,96.75,5238.9,0.0,0,2698.3,7937.2,1
4549-ZDQYY,No,Female,35,No,No,No,No,0,SVDYAF1455,United States,California,Torrance,90505,"33.807882, -118.347957",33.807882,-118.347957,34873,1,Q3,No,0,52,,Yes,33.84,No,Yes,DSL,5,Yes,No,Yes,Yes,No,No,No,Yes,One Year,No,Credit Card,57.95,3042.25,0.0,0,1759.6800000000003,4801.93,3
5712-AHQNN,No,Female,36,No,No,No,No,0,JMNPFW1391,United States,California,Whittier,90601,"34.007353, -118.033683",34.007353,-118.033683,32050,1,Q3,No,0,43,,Yes,26.55,No,Yes,Fiber Optic,12,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,91.65,3954.1,0.0,0,1141.65,5095.75,5
4846-WHAFZ,Yes,Female,80,No,Yes,Yes,Yes,1,CFEZBF4415,United States,California,Whittier,90602,"33.972119, -118.020188",33.972119,-118.020188,26265,1,Q3,Yes,1,37,Offer C,Yes,6.33,Yes,Yes,Fiber Optic,14,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,76.5,2868.15,0.0,0,234.21,3102.36,2
5256-SKJGO,No,Female,48,No,No,Yes,No,0,TFHMHR8886,United States,California,Whittier,90603,"33.945318, -117.992066",33.945318,-117.992066,19109,1,Q3,Yes,1,64,,No,0.0,No,Yes,DSL,30,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,54.6,3423.5,0.0,0,0.0,3423.5,4
3071-VBYPO,No,Male,38,No,No,Yes,Yes,2,RSYYQC6418,United States,California,Whittier,90604,"33.929704, -118.01208",33.929704,-118.01208,37887,1,Q3,Yes,1,3,Offer E,Yes,33.3,No,Yes,Fiber Optic,12,Yes,Yes,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,89.85,248.4,0.0,0,99.89999999999999,348.3,3
9560-BBZXK,No,Female,61,No,No,No,No,0,FHZSUQ4635,United States,California,Whittier,90605,"33.960891, -118.032222",33.960891,-118.032222,38181,1,Q3,No,0,36,Offer C,No,0.0,No,Yes,Cable,27,Yes,No,No,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,31.05,1126.35,0.0,0,0.0,1126.35,4
5299-RULOA,Yes,Female,62,No,No,Yes,Yes,2,AOCOUC4182,United States,California,Whittier,90606,"33.976678, -118.065875",33.976678,-118.065875,32148,1,Q3,Yes,1,10,,Yes,24.48,Yes,Yes,Fiber Optic,30,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.25,1064.65,0.0,0,244.8,1309.45,2
8402-OOOHJ,No,Female,53,No,No,No,No,0,HPZWZX7422,United States,California,Buena Park,90620,"33.845706, -118.012204",33.845706,-118.012204,44442,1,Q3,No,0,41,,Yes,31.62,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.65,835.15,0.0,0,1296.42,2131.57,5
9445-ZUEQE,No,Male,33,No,No,Yes,Yes,1,LEAGTL2684,United States,California,Buena Park,90621,"33.874224, -117.993368",33.874224,-117.993368,33528,1,Q3,Yes,1,27,Offer C,Yes,48.17,Yes,Yes,Fiber Optic,15,No,Yes,No,Yes,No,No,No,No,Month-to-Month,Yes,Credit Card,85.2,2151.6,0.0,30,1300.5900000000001,3482.19,3
1091-SOZGA,No,Female,27,Yes,No,Yes,No,0,GXWLWD7953,United States,California,La Palma,90623,"33.850504, -118.039892",33.850504,-118.039892,15505,1,Q3,Yes,1,56,,Yes,42.37,Yes,Yes,Fiber Optic,71,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,99.8,5515.45,0.0,0,2372.72,7888.17,4
2928-HLDBA,No,Female,31,No,No,No,No,0,VTAUDY5211,United States,California,Cypress,90630,"33.818477, -118.038307",33.818477,-118.038307,47344,1,Q3,No,0,6,Offer E,Yes,7.72,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.7,112.75,0.0,0,46.32,159.07,5
0404-SWRVG,Yes,Male,21,Yes,No,No,Yes,2,OFUZMB6629,United States,California,La Habra,90631,"33.940619, -117.9513",33.940619,-117.9513,67354,1,Q3,No,0,3,Offer E,Yes,14.6,Yes,Yes,Fiber Optic,71,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,74.4,229.55,8.74,0,43.8,264.61,1
6497-TILVL,No,Female,20,Yes,No,Yes,Yes,2,FNBWEW6719,United States,California,La Mirada,90638,"33.902045, -118.008961",33.902045,-118.008961,47568,1,Q3,Yes,1,7,,Yes,25.64,No,Yes,DSL,71,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,50.7,350.35,0.0,0,179.48000000000002,529.83,3
7219-TLZHO,No,Female,27,Yes,No,Yes,Yes,1,MRJWOX5169,United States,California,Montebello,90640,"34.015217, -118.109962",34.015217,-118.109962,62425,1,Q3,Yes,1,4,,Yes,39.89,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.85,62.9,0.0,0,159.56,222.46,5
4622-YNKIJ,No,Male,59,No,No,No,No,0,DIOOPU5629,United States,California,Norwalk,90650,"33.905963, -118.08263",33.905963,-118.08263,103214,1,Q3,No,0,33,Offer C,Yes,47.64,No,Yes,Fiber Optic,18,Yes,No,No,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,88.95,3027.65,0.0,0,1572.1200000000001,4599.77,3
4412-YLTKF,Yes,Female,72,No,Yes,No,Yes,1,CWMLHA1936,United States,California,Pico Rivera,90660,"33.989524, -118.089299",33.989524,-118.089299,63288,1,Q3,No,0,27,Offer C,Yes,3.33,Yes,Yes,Fiber Optic,18,No,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,78.05,2135.5,0.0,10,89.91,2235.41,1
6734-PSBAW,No,Male,46,No,No,Yes,No,0,WSTYHF3774,United States,California,Santa Fe Springs,90670,"33.933565, -118.062611",33.933565,-118.062611,16271,1,Q3,Yes,1,72,Offer A,Yes,1.86,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,23.55,1723.95,0.0,0,133.92000000000002,1857.8700000000001,3
3930-ZGWVE,No,Male,45,No,No,No,No,0,JAIEJE8727,United States,California,Stanton,90680,"33.801869, -117.995068",33.801869,-117.995068,29694,1,Q3,No,0,1,,Yes,15.77,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.75,19.75,0.0,0,15.77,35.519999999999996,3
2639-UGMAZ,No,Male,73,No,Yes,No,No,0,IKQHJM2268,United States,California,Artesia,90701,"33.867593, -118.080637",33.867593,-118.080637,16398,1,Q3,No,0,71,Offer A,No,0.0,No,Yes,DSL,20,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,56.45,3985.35,0.0,0,0.0,3985.35,3
2876-GZYZC,No,Female,49,No,No,No,No,0,WVAZSE2733,United States,California,Cerritos,90703,"33.8681, -118.067402",33.8681,-118.067402,51556,1,Q3,No,0,13,,Yes,29.21,Yes,Yes,Fiber Optic,22,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.95,1215.65,0.0,0,379.73,1595.38,5
6207-WIOLX,Yes,Female,27,Yes,No,Yes,No,0,DJEZQJ1847,United States,California,Avalon,90704,"33.391181, -118.421305",33.391181,-118.421305,3699,1,Q3,Yes,6,25,Offer C,No,0.0,No,Yes,DSL,48,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,58.6,1502.65,4.48,0,0.0,1498.17,1
8587-XYZSF,No,Male,60,No,No,No,No,0,UCPLVX9196,United States,California,Bellflower,90706,"33.887676, -118.127289",33.887676,-118.127289,72893,1,Q3,No,0,67,Offer A,Yes,32.58,No,Yes,DSL,8,No,No,No,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,50.55,3260.1,0.0,0,2182.8599999999997,5442.959999999999,5
3091-FYHKI,Yes,Male,64,No,No,No,No,0,TPRQGT8563,United States,California,Harbor City,90710,"33.798266, -118.300237",33.798266,-118.300237,24660,1,Q3,No,0,1,Offer E,No,0.0,No,Yes,DSL,22,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,35.45,35.45,0.0,0,0.0,35.45,3
2372-HWUHI,Yes,Male,45,No,No,No,No,0,BSDNSB9972,United States,California,Lakewood,90712,"33.840524, -118.148403",33.840524,-118.148403,30173,1,Q3,No,0,2,Offer E,Yes,46.84,No,Yes,DSL,3,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,44.35,81.25,0.0,0,93.68,174.93,3
7799-LGRDP,No,Female,42,No,No,No,No,0,HWFYKS3772,United States,California,Lakewood,90713,"33.847755, -118.112532",33.847755,-118.112532,27563,1,Q3,No,0,43,,Yes,25.53,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,25.7,1188.2,0.0,0,1097.79,2285.99,4
7850-VWJUU,No,Female,37,No,No,No,No,0,PPRVDD6556,United States,California,Lakewood,90715,"33.841027, -118.078097",33.841027,-118.078097,20890,1,Q3,No,0,23,,Yes,24.04,No,Yes,Fiber Optic,22,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.0,1778.5,0.0,0,552.92,2331.42,4
3774-VBNXY,No,Female,23,Yes,No,Yes,No,0,ASVRLT7869,United States,California,Hawaiian Gardens,90716,"33.830431, -118.074071",33.830431,-118.074071,14852,1,Q3,Yes,1,64,,Yes,36.24,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.2,1277.75,0.0,0,2319.36,3597.11,5
6217-KDYWC,No,Male,58,No,No,No,No,0,DIPBCV5182,United States,California,Lomita,90717,"33.794209, -118.317354",33.794209,-118.317354,21065,1,Q3,No,0,57,,Yes,5.71,No,No,,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,19.6,1170.55,0.0,0,325.46999999999997,1496.02,3
0390-DCFDQ,Yes,Female,76,No,Yes,Yes,Yes,2,RMPDLY8613,United States,California,Los Alamitos,90720,"33.79499, -118.065591",33.79499,-118.065591,21343,1,Q3,Yes,1,1,Offer E,Yes,15.28,No,Yes,Fiber Optic,30,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,70.45,70.45,0.0,0,15.28,85.73,2
3146-MSEGF,No,Female,71,No,Yes,Yes,No,0,WKUBPX1459,United States,California,Paramount,90723,"33.897122, -118.164432",33.897122,-118.164432,55306,1,Q3,Yes,1,72,Offer A,Yes,20.48,Yes,Yes,DSL,6,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,88.05,6425.65,0.0,0,1474.56,7900.209999999999,3
4080-OGPJL,Yes,Female,53,No,No,No,No,0,KUSORC8941,United States,California,San Pedro,90731,"33.736387, -118.284363",33.736387,-118.284363,58639,1,Q3,No,0,8,Offer E,Yes,48.14,Yes,Yes,DSL,18,Yes,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,71.15,563.65,0.0,0,385.12,948.77,1
1095-WGNGG,No,Female,35,No,No,Yes,No,0,SLRQGB9761,United States,California,San Pedro,90732,"33.744119, -118.31448",33.744119,-118.31448,21279,1,Q3,Yes,2,61,,Yes,17.49,Yes,Yes,Fiber Optic,21,No,Yes,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,101.05,5971.25,0.0,0,1066.8899999999999,7038.139999999999,4
2636-SJDOU,No,Male,34,No,No,No,No,0,TYXCIP1368,United States,California,Seal Beach,90740,"33.75462, -118.071128",33.75462,-118.071128,24180,1,Q3,No,0,64,,Yes,30.27,Yes,Yes,Fiber Optic,12,Yes,Yes,No,No,No,No,No,Yes,One Year,Yes,Credit Card,84.3,5289.05,0.0,0,1937.28,7226.33,3
1131-QQZEB,No,Male,66,No,Yes,Yes,No,0,WWGYRS9491,United States,California,Sunset Beach,90742,"33.719221, -118.073596",33.719221,-118.073596,1107,1,Q3,Yes,7,71,Offer A,Yes,30.72,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,23.95,1756.2,0.0,0,2181.12,3937.3199999999997,3
5716-EZXZN,No,Female,56,No,No,Yes,No,0,SWUWXU4499,United States,California,Surfside,90743,"33.728273, -118.085304",33.728273,-118.085304,174,1,Q3,Yes,5,65,,Yes,13.2,Yes,Yes,Fiber Optic,13,Yes,Yes,No,Yes,Yes,No,No,Yes,Two Year,Yes,Credit Card,99.05,6416.7,0.0,0,858.0,7274.7,3
6837-BJYDQ,No,Male,42,No,No,No,No,0,BMAMCK1935,United States,California,Wilmington,90744,"33.782068, -118.262263",33.782068,-118.262263,53323,1,Q3,No,0,3,,Yes,35.65,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.6,61.35,0.0,0,106.94999999999999,168.29999999999998,5
